#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.WSD|Explanation|KBid|NumberOfSenses|Origine|Possible


#Text=Tehnološki faktori podrazumevaju tehnološke aspekte, kao što su aktivnosti istraživanja i razvoja, automatizacija, tehnološki podsticaji i stopa tehnoloških promena.
2001-15	99-113	automatizacija	N	NOUN	_	_	automatizacija	_	_	_	U ovom kontekstu, 'automatizacija' se odnosi na korišćenje napredne tehnologije za kontrolu opreme, što je u skladu sa datim značenjem.	http://llod.jerteh.rs/WSD/seENG3000102457n	1	ChatGPT	ENG30-00102457-n	
2001-16	113-114	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
2001-17	115-125	tehnološki	A	ADJ	_	_	tehnološki	_	_	_	U ovom kontekstu, 'tehnološki' se odnosi na aspekte povezane sa naučnim i industrijskim napretkom, kao što su istraživanje i razvoj, automatizacija i inovacije.	http://llod.jerteh.rs/WSD/seENG3002084979a	2	ChatGPT	ENG30-02084979-a;ENG30-02809692-a	
2001-18	126-136	podsticaji	N	NOUN	_	_	podsticaj	_	_	_	U ovom kontekstu, 'tehnološki podsticaji' se odnose na pozitivne motivacione uticaje koji podstiču razvoj i primenu novih tehnologija, što najpreciznije odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3009179776n	3	ChatGPT	ENG30-01214746-n;ENG30-05827684-n;ENG30-09179776-n	
2001-19	137-138	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
2001-20	139-144	stopa	N	NOUN	_	_	stopa	_	_	_	U ovom kontekstu, 'stopa' se odnosi na brzinu ili učestalost tehnoloških promena u određenom vremenskom periodu, što odgovara značenju veličine ili frekvencije u odnosu na jedinicu vremena.	http://llod.jerteh.rs/WSD/seENG3013816649n	4	ChatGPT	ENG30-06645039-n;ENG30-13325010-n;ENG30-13650045-n;ENG30-13816649-n	
2001-21	145-156	tehnoloških	A	ADJ	_	_	tehnološki	_	_	_	U ovom kontekstu, 'tehnološki' se odnosi na aspekte povezane sa naučnim i industrijskim napretkom, kao što su istraživanje, razvoj i inovacije, što odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3002084979a	2	ChatGPT	ENG30-02084979-a;ENG30-02809692-a	
2001-22	157-164	promena	N	NOUN	_	_	promena	_	_	_	Ovo značenje se odnosi na čin kretanja sa jednog mesta na drugo, što nije primenjivo u ovom kontekstu. Prikladnije je drugo značenje.	http://llod.jerteh.rs/WSD/seENG3000331655n	6	ChatGPT	ENG30-00191142-n;ENG30-00331655-n;ENG30-07296428-n;ENG30-11412727-n;ENG30-13803782-n;ENG30-13859043-n	
2001-23	164-165	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Austrijske pretenzije na te nemačke države su bez izuzetka odbačene.
2002-1	165-175	Austrijske	A	ADJ	*	DEMO	austrijski	_	_	_	U ovom kontekstu, 'austrijske' se odnosi na pretenzije koje potiču od Austrije, odnosno tiču se Austrije, njenih stanovnika ili politike, što odgovara ponuđenom značenju.	http://llod.jerteh.rs/WSD/seENG3002961099a	1	ChatGPT	ENG30-02961099-a	
2002-2	176-186	pretenzije	N	NOUN	_	_	pretenzija	_	_	_	U ovom kontekstu, 'pretenzije' se odnosi na polaganje prava Austrije na određene nemačke države, što odgovara značenju težnja ili ambicija za posedovanjem ili kontrolom nečega.	http://llod.jerteh.rs/WSD/seDRJ0216951\_0	1	ChatGPT	DRJ0-216951/0	
2002-3	187-189	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
2002-4	190-192	te	PRO	DET	_	_	taj	_	_	_	_	_	_	_	_	
2002-5	193-200	nemačke	A	ADJ	*	DEMO	nemački	_	_	_	U ovom kontekstu, 'nemačke' označava države koje pripadaju Nemačkoj ili su povezane sa nemačkim narodom ili kulturom, što odgovara ponuđenom značenju.	http://llod.jerteh.rs/WSD/seENG3002957469a	1	ChatGPT	ENG30-02957469-a	
2002-6	201-207	države	N	NOUN	_	_	država	_	_	_	U ovom kontekstu, 'države' se odnosi na političke entitete (nemačke države) koje su imale svoju vlast i upravu, što odgovara značenju političke organizacije pod jednom vladom.	http://llod.jerteh.rs/WSD/seENG3008168978n	3	ChatGPT	ENG30-08168978-n;ENG30-08178547-n;ENG30-08544813-n	
2002-7	208-210	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
2002-8	211-214	bez	PREP	ADP	_	_	bez	1[1666]	bez izuzetka[1666]	AdvID[1666]	U ovom kontekstu, 'bez izuzetka' znači da su sve austrijske pretenzije odbačene, dakle uvek, svaki put, bez odstupanja od tog pravila.[2001]	http://llod.jerteh.rs/WSD/seLLM0016[2001]	1[2001]	ChatGPT	LLM-0016[2001]	
2002-9	215-223	izuzetka	N	NOUN	_	_	izuzetak	1[1666]	bez izuzetka[1666]	AdvID[1666]	U ovom kontekstu, 'bez izuzetka' znači da su sve austrijske pretenzije odbačene, dakle uvek, svaki put, bez odstupanja od tog pravila.[2001]	http://llod.jerteh.rs/WSD/seLLM0016[2001]	1[2001]	ChatGPT	LLM-0016[2001]	
2002-10	224-232	odbačene	V	VERB	_	_	odbaciti	_	_	_	U ovom kontekstu, 'odbačene' znači da austrijske pretenzije nisu prihvaćene ili priznate, što odgovara značenju 'ne pristati na prihvatanje ili priznanje nečega'.	http://llod.jerteh.rs/WSD/seENG3000685683v	10	ChatGPT	ENG30-00555780-v;ENG30-00614999-v;ENG30-00685683-v;ENG30-00687181-v;ENG30-00796976-v;ENG30-00800930-v;ENG30-00807178-v;ENG30-00814850-v;ENG30-02222318-v;ENG30-02502916-v	
2002-11	232-233	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=AH-1 je bio okosnica flote jurišnih helikoptera američke vojske, ali ga je u vojnoj službi zamenio AH-64 Apač.
2003-1	233-237	AH-1	ABB	X	http://www.wikidata.org/entity/Q927610	PRODUCT	AH-1	_	_	_	_	_	_	_	_	
2003-2	238-240	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
2003-3	241-244	bio	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
2003-4	245-253	okosnica	N	NOUN	_	_	okosnica	_	_	_	U ovom kontekstu, 'okosnica' se koristi metaforički za nešto što je glavna podrška ili najvažniji deo nečega, što odgovara značenju unutrašnje noseće strukture koja daje oblik ili podršku.	http://llod.jerteh.rs/WSD/seENG3004226537n	1	ChatGPT	ENG30-04226537-n	
2003-5	254-259	flote	N	NOUN	_	_	flota	_	_	_	U ovom kontekstu, 'flota' se odnosi na grupu vojnih helikoptera, a ne na parne brodove, pa nijedno ponuđeno značenje nije primenjivo.	http://llod.jerteh.rs/WSD/seENG3008293336n	1	FIRST	ENG30-08293336-n	
2003-6	260-268	jurišnih	A	ADJ	_	_	jurišni	1[1667]	jurišni helikopter[1667]	NID[1667]	U kontekstu se govori o helikopterima koji su naoružani i koriste se za napad na kopnene ciljeve, što precizno odgovara definiciji jurišnog helikoptera iz ponuđenog značenja.[2002]	http://llod.jerteh.rs/WSD/seCVMWE0168[2002]	1[2002]	ChatGPT	CVMWE-0168[2002]	
2003-7	269-280	helikoptera	N	NOUN	_	_	helikopter	1[1667]	jurišni helikopter[1667]	NID[1667]	U kontekstu se govori o helikopterima koji su naoružani i koriste se za napad na kopnene ciljeve, što precizno odgovara definiciji jurišnog helikoptera iz ponuđenog značenja.[2002]	http://llod.jerteh.rs/WSD/seCVMWE0168[2002]	1[2002]	ChatGPT	CVMWE-0168[2002]	
2003-8	281-289	američke	A	ADJ	*	DEMO	američki	_	_	_	U ovom kontekstu, 'američke' se odnosi na vojsku Sjedinjenih Američkih Država, što precizno odgovara značenju 'o Sjedinjenim Američkim Državama ili koji se odnosi na SAD'.	http://llod.jerteh.rs/WSD/seENG3002927512a	1	ChatGPT	ENG30-02927512-a	
2003-9	290-296	vojske	N	NOUN	_	_	vojska	_	_	_	U ovom kontekstu, 'vojska' se odnosi na organizaciju vojnih kopnenih snaga, jer se govori o floti jurišnih helikoptera američke vojske, što implicira kopnenu vojsku (Army), a ne sve vojne snage države.	http://llod.jerteh.rs/WSD/seENG3008191230n	3	ChatGPT	ENG30-01206986-n;ENG30-08191230-n;ENG30-08199025-n	
2003-10	296-297	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
2003-11	298-301	ali	CONJ	CCONJ	_	_	ali	_	_	_	_	_	_	_	_	
2003-12	302-304	ga	PRO	PRON	_	_	on	_	_	_	_	_	_	_	_	
2003-13	305-307	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
2003-14	308-309	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
2003-15	310-316	vojnoj	A	ADJ	_	_	vojni	_	_	_	U ovom kontekstu, 'vojni' opisuje službu koja je karakteristična za vojsku, odnosno službu u okviru oružanih snaga, što odgovara prvom značenju.	http://llod.jerteh.rs/WSD/seENG3001545149a	2	ChatGPT	ENG30-01545149-a;ENG30-02764251-a	
2003-16	317-323	službi	N	NOUN	_	_	služba	_	_	_	U ovom kontekstu, 'služba' se odnosi na funkciju ili posao helikoptera unutar vojne organizacije, tj. njegovu upotrebu i operativnu ulogu u vojsci.	http://llod.jerteh.rs/WSD/seENG3000586262n	6	ChatGPT	ENG30-00584891-n;ENG30-00586262-n;ENG30-01032040-n;ENG30-01033458-n;ENG30-01206986-n;ENG30-01209576-n	
2003-17	324-331	zamenio	V	VERB	_	_	zameniti	_	_	_	U ovom kontekstu, 'zameniti' znači da je AH-64 Apač preuzeo funkciju koju je prethodno imao AH-1, odnosno zamenio ga je kao glavni jurišni helikopter u vojnoj službi.	http://llod.jerteh.rs/WSD/seENG3000162688v	4	ChatGPT	ENG30-00162688-v;ENG30-02257767-v;ENG30-02394662-v;ENG30-02405390-v	
2003-18	332-337	AH-64	ABB	X	http://www.wikidata.org/entity/Q171468[724]	PRODUCT[724]	AH-64	_	_	_	_	_	_	_	_	
2003-19	338-342	Apač	N	PROPN	http://www.wikidata.org/entity/Q171468[724]	PRODUCT[724]	Apač	_	_	_	_	_	_	_	_	
2003-20	342-343	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=U požaru je došlo do urušavanja krova, a bomba je uništila deo severne strane.
2004-1	343-344	U	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
2004-2	345-351	požaru	N	NOUN	_	_	požar	_	_	_	U ovom kontekstu, 'požar' označava destruktivni događaj gorenja koji je prouzrokovao urušavanje krova, što se precizno poklapa sa datim značenjem.	http://llod.jerteh.rs/WSD/seENG3007302836n	1	ChatGPT	ENG30-07302836-n	
2004-3	352-354	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
2004-4	355-360	došlo	V	VERB	_	_	doći	_	_	_	U ovom kontekstu, 'doći' znači 'desiti se', odnosno, u požaru se dogodilo urušavanje krova, što najpreciznije odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3000341917v	12	ChatGPT	ENG30-00341917-v;ENG30-00342443-v;ENG30-00344886-v;ENG30-00425071-v;ENG30-02005948-v;ENG30-02006573-v;ENG30-02006709-v;ENG30-02020590-v;ENG30-02108791-v;ENG30-02624263-v;ENG30-02737187-v;ENG30-02743214-v	
2004-5	361-363	do	PREP	ADP	_	_	do	_	_	_	_	_	_	_	_	
2004-6	364-374	urušavanja	N	NOUN	_	_	urušavanje	_	_	_	U kontekstu požara, urušavanje krova označava gubljenje stabilnosti i raspadanje konstrukcije, što odgovara ponuđenom značenju.	http://llod.jerteh.rs/WSD/seRSSJ55799\_0	1	ChatGPT	RSSJ-55799/0	
2004-7	375-380	krova	N	NOUN	_	_	krov	_	_	_	U ovom kontekstu, 'krov' se odnosi na deo građevine koji je pretrpeo urušavanje, što precizno odgovara značenju strukture koja prekriva ili čini vrh građevine.	http://llod.jerteh.rs/WSD/seENG3004105068n	1	ChatGPT	ENG30-04105068-n	
2004-8	380-381	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
2004-9	382-383	a	CONJ	CCONJ	_	_	a	_	_	_	_	_	_	_	_	
2004-10	384-389	bomba	N	NOUN	_	_	bomba	_	_	_	U ovom kontekstu, 'bomba' se odnosi na eksplozivno sredstvo koje je izazvalo uništenje dela zgrade, što odgovara ponuđenom značenju.	http://llod.jerteh.rs/WSD/seENG3002866578n	1	ChatGPT	ENG30-02866578-n	
2004-11	390-392	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
2004-12	393-401	uništila	V	VERB	_	_	uništiti	_	_	_	U ovom kontekstu, 'uništila' znači da je bomba potpuno oštetila ili nepovratno razorila deo severne strane, što odgovara značenju 'potpuno uništiti; nepovratno oštetiti'.	http://llod.jerteh.rs/WSD/seENG3001564144v	4	ChatGPT	ENG30-00470701-v;ENG30-00471711-v;ENG30-01564144-v;ENG30-01619929-v	
2004-13	402-405	deo	N	NOUN	_	_	deo	_	_	_	U ovom kontekstu, 'deo' označava fizički segment ili fragment građevine (severne strane) koji je uništen, što odgovara značenju 'nešto što je manje od celine ljudske tvorevine'.	http://llod.jerteh.rs/WSD/seENG3003892891n	7	ChatGPT	ENG30-01085098-n;ENG30-03892891-n;ENG30-05867413-n;ENG30-05868954-n;ENG30-08548733-n;ENG30-09385911-n;ENG30-13289159-n	
2004-14	406-413	severne	A	ADJ	_	_	severni	_	_	_	U ovom kontekstu, 'severne' označava deo koji je smešten ili orijentisan ka severu, što odgovara ponuđenom značenju.	http://llod.jerteh.rs/WSD/seENG3001601297a	1	ChatGPT	ENG30-01601297-a	
2004-15	414-420	strane	N	NOUN	_	_	strana	_	_	_	U ovom kontekstu, 'strana' se odnosi na deo spoljašnje površine objekta (zgrade), konkretno na severnu stranu koja je uništena bombom.	http://llod.jerteh.rs/WSD/seENG3008510666n	12	ChatGPT	ENG30-02464223-n;ENG30-04213626-n;ENG30-05551318-n;ENG30-05850624-n;ENG30-05852553-n;ENG30-05852973-n;ENG30-06256229-n;ENG30-06783265-n;ENG30-08408709-n;ENG30-08510666-n;ENG30-08649345-n;ENG30-10402824-n	
2004-16	420-421	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Čovek se može slobodno kretati u prostoru, ali ne i u vremenu.
2005-1	421-426	Čovek	N	NOUN	_	_	čovek	_	_	_	U ovom kontekstu, 'čovek' se koristi u generičkom smislu da označi bilo koje ljudsko biće, bez obzira na pol, u filozofskom razmatranju o kretanju kroz prostor i vreme.	http://llod.jerteh.rs/WSD/seENG3010289039n	6	ChatGPT	ENG30-02472293-n;ENG30-10287213-n;ENG30-10288516-n;ENG30-10288763-n;ENG30-10289039-n;ENG30-10289176-n	
2005-2	427-429	se	PAR	PART	_	_	se	1	*	IRV	U ovom kontekstu, 'kretati se' znači biti u pokretu, odnosno ići ili hodati u prostoru, što najpreciznije odgovara značenju 'ići, hodati, biti u pokretu uopšte'.[2003]	http://llod.jerteh.rs/WSD/seCVMWE0183[2003]	5[2003]	ChatGPT	CVMWE-0183;CVMWE-0184;ENG30-00014549-v;ENG30-00124442-v;ENG30-01835496-v[2003]	
2005-3	430-434	može	V	VERB	_	_	moći	_	_	_	U ovom kontekstu, 'moći' znači imati sposobnost ili mogućnost da se nešto uradi, što nije pokriveno ponuđenim značenjem 'istrajati ili uspevati'.	http://llod.jerteh.rs/WSD/seENG3002523221v	1	FIRST	ENG30-02523221-v	
2005-4	435-443	slobodno	ADV	ADV	_	_	slobodno	_	_	_	U ovom kontekstu, 'slobodno' znači da se čovek može kretati na slobodan način, bez ograničenja, što odgovara ponuđenom značenju.	http://llod.jerteh.rs/WSD/seENG3000210651b	1	ChatGPT	ENG30-00210651-b	
2005-5	444-451	kretati	V	VERB	_	_	kretati	1	kretati se	IRV	U ovom kontekstu, 'kretati se' znači biti u pokretu, odnosno ići ili hodati u prostoru, što najpreciznije odgovara značenju 'ići, hodati, biti u pokretu uopšte'.[2003]	http://llod.jerteh.rs/WSD/seCVMWE0183[2003]	5[2003]	ChatGPT	CVMWE-0183;CVMWE-0184;ENG30-00014549-v;ENG30-00124442-v;ENG30-01835496-v[2003]	
2005-6	452-453	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
2005-7	454-462	prostoru	N	NOUN	_	_	prostor	_	_	_	U ovom kontekstu, 'prostor' se odnosi na neograničeno trodimenzionalno prostranstvo u kome je sve smešteno, što je u suprotnosti sa pojmom vremena.	http://llod.jerteh.rs/WSD/seENG3000028651n	7	ChatGPT	ENG30-00028651-n;ENG30-02884607-n;ENG30-06389553-n;ENG30-08001685-n;ENG30-08630039-n;ENG30-08652970-n;ENG30-09277538-n	
2005-8	462-463	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
2005-9	464-467	ali	CONJ	CCONJ	_	_	ali	_	_	_	_	_	_	_	_	
2005-10	468-470	ne	PAR	PART	_	_	ne	_	_	_	_	_	_	_	_	
2005-11	471-472	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
2005-12	473-474	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
2005-13	475-482	vremenu	N	NOUN	_	_	vreme	_	_	_	U ovom kontekstu, 'vreme' se odnosi na kontinuum iskustva u kome se događaji odvijaju, što je suprotstavljeno prostoru kroz koji se čovek može kretati, pa je ovo značenje najpreciznije.	http://llod.jerteh.rs/WSD/seENG3000028270n	12	ChatGPT	ENG30-00028270-n;ENG30-00807078-n;ENG30-06329506-n;ENG30-11524662-n;ENG30-15122231-n;ENG30-15129927-n;ENG30-15135822-n;ENG30-15228378-n;ENG30-15228910-n;ENG30-15244650-n;ENG30-15249236-n;ENG30-15270431-n	
2005-14	482-483	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=To je možda bio pokušaj da se objasni teorija tadašnjih grčkih astronoma, među njima i Eratostena–da je Zemlja okrugla.
2006-1	483-485	To	PRO	DET	_	_	taj	_	_	_	_	_	_	_	_	
2006-2	486-488	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
2006-3	489-494	možda	PAR	PART	_	_	možda	_	_	_	_	_	_	_	_	
2006-4	495-498	bio	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
2006-5	499-506	pokušaj	N	NOUN	_	_	pokušaj	_	_	_	U ovom kontekstu, 'pokušaj' se odnosi na ozbiljnu i svesnu aktivnost objašnjavanja teorije, što odgovara prvom značenju.	http://llod.jerteh.rs/WSD/seENG3000786195n	2	ChatGPT	ENG30-00786195-n;ENG30-00787061-n	
2006-6	507-509	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
2006-7	510-512	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	
2006-8	513-520	objasni	V	VERB	_	_	objasniti	_	_	_	U ovom kontekstu, 'objasniti' znači učiniti teoriju grčkih astronoma razumljivom, što najpreciznije odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3000939277v	8	ChatGPT	ENG30-00867644-v;ENG30-00893435-v;ENG30-00896141-v;ENG30-00938247-v;ENG30-00939277-v;ENG30-00957378-v;ENG30-01033189-v;ENG30-02607432-v	
2006-9	521-528	teorija	N	NOUN	_	_	teorija	_	_	_	U ovom kontekstu, 'teorija' se odnosi na naučno objašnjenje ili sistem znanja koji su grčki astronomi koristili da objasne oblik Zemlje, što odgovara ponuđenom značenju.	http://llod.jerteh.rs/WSD/seENG3005989479n	1	ChatGPT	ENG30-05989479-n	
2006-10	529-538	tadašnjih	A	ADJ	_	_	tadašnji	_	_	_	U ovom kontekstu, 'tadašnjih' se odnosi na astronome koji su živeli i radili u to vreme o kojem se govori, što odgovara značenju 'koji je bio tada, u to vreme'.	http://llod.jerteh.rs/WSD/seDRJ0179686\_0	1	ChatGPT	DRJ0-179686/0	
2006-11	539-545	grčkih	A	ADJ	*	DEMO	grčki	_	_	_	U ovom kontekstu, 'grčki' se odnosi na astronome koji su poreklom iz Grčke ili su povezani sa grčkom kulturom, što odgovara značenju 'koji se tiče ili je karakteristično za Grčku'.	http://llod.jerteh.rs/WSD/seENG3003016202a	1	ChatGPT	ENG30-03016202-a	
2006-12	546-555	astronoma	N	NOUN	_	_	astronom	_	_	_	U ovom kontekstu, 'astronom' se odnosi na osobu koja proučava astronomiju, što odgovara ponuđenom značenju fizičara koji izučava astronomiju.	http://llod.jerteh.rs/WSD/seENG3009818343n	1	ChatGPT	ENG30-09818343-n	
2006-13	555-556	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
2006-14	557-561	među	PREP	ADP	_	_	među	_	_	_	_	_	_	_	_	
2006-15	562-567	njima	PRO	PRON	_	_	oni	_	_	_	_	_	_	_	_	
2006-16	568-569	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
2006-17	570-580	Eratostena	N	PROPN	http://www.wikidata.org/entity/Q43182	PERS	Eratosten	_	_	_	_	_	_	_	_	
2006-18	580-581	–	PUNCT	PUNCT	_	_	–	_	_	_	_	_	_	_	_	
2006-19	581-583	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
2006-20	584-586	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
2006-21	587-593	Zemlja	N	PROPN	http://www.wikidata.org/entity/Q2	LOC	Zemlja	_	_	_	_	_	_	_	_	
2006-22	594-601	okrugla	A	ADJ	_	_	okrugao	_	_	_	U ovom kontekstu, 'okrugla' se odnosi na oblik Zemlje, tj. da je Zemlja loptasta ili slična lopti, što odgovara značenju 'koji ima oblik kruga, odn. lopte ili valjka, koji je tim oblicima sličan, loptast'.	http://llod.jerteh.rs/WSD/seDRJ0209128\_1а.	4	ChatGPT	DRJ0-209128/1а.;DRJ0-209128/1б.;DRJ0-209128/2;DRJ0-209128/3	
2006-23	601-602	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Različite strane planine u velikoj meri se razlikuju jedna od druge.
2007-1	602-611	Različite	A	ADJ	_	_	različit	_	_	_	U ovom kontekstu, 'različite' strane planine su one koje se međusobno razlikuju po prirodi, kvalitetu, obliku ili stepenu, što najpreciznije odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3002064745a	7	ChatGPT	ENG30-00494409-a;ENG30-02064745-a;ENG30-02065665-a;ENG30-02067719-a;ENG30-02070342-a;ENG30-02110778-a;ENG30-02507772-a	
